T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
28	3	1	21.419565217391302	Travel	1		
28	2	3	37.26428571428572	Travel	1		
28	0	0	19.450686274509803	Travel	1		
28	2	2	10.96861111111111	Travel	1		
28	2	1	27.689555555555554	Travel	1		
28	2	0	75.81323529411765	Travel	1		
28	0	1	72.96034482758621	Travel	1		
28	3	2	35.706	Travel	1		
29	2	1	27.689555555555554	Travel	1		
29	1	0	85.41436046511627	Travel	1		
29	2	3	37.26428571428572	Travel	1		
29	3	3	18.482985074626864	Travel	1		
29	1	3	23.161	Travel	1		
29	3	1	21.419565217391302	Travel	1		
29	2	2	10.96861111111111	Travel	1		
29	0	3	73.9962962962963	Travel	1		
29	3	2	35.706	Travel	1		
29	0	1	72.96034482758621	Travel	1		
29	1	1	13.628656716417911	Travel	1		
29	2	0	75.81323529411765	Travel	1		
29	0	2	65.1825352112676	Travel	1		
29	3	0	85.89925	Travel	1		
29	0	0	19.450686274509803	Travel	1		
29	1	2	26.166666666666668	Travel	1		
30	3	1	21.419565217391302	Travel	1		
30	3	0	85.89925	Travel	1		
30	2	2	10.96861111111111	Travel	1		
30	3	2	35.706	Travel	1		
30	2	3	37.26428571428572	Travel	1		
30	2	1	27.689555555555554	Travel	1		
30	3	3	18.482985074626864	Travel	1		
30	0	0	19.450686274509803	Travel	1		
30	0	2	65.1825352112676	Travel	1		
30	0	1	72.96034482758621	Travel	1		
30	0	3	73.9962962962963	Travel	1		
30	2	0	75.81323529411765	Travel	1		
30	1	0	85.41436046511627	Travel	1		
30	1	2	26.166666666666668	Travel	1		
30	1	1	13.628656716417911	Travel	1		
30	1	3	23.161	Travel	1		
31	3	2	35.706	Travel	1		
31	1	1	13.628656716417911	Travel	1		
31	3	0	85.89925	Travel	1		
31	3	3	18.482985074626864	Travel	1		
31	0	3	73.9962962962963	Travel	1		
31	0	2	65.1825352112676	Travel	1		
31	0	1	72.96034482758621	Travel	1		
31	1	0	85.41436046511627	Travel	1		
31	1	2	26.166666666666668	Travel	1		
31	0	0	19.450686274509803	Travel	1		
31	2	3	37.26428571428572	Travel	1		
31	3	1	21.419565217391302	Travel	1		
31	1	3	23.161	Travel	1		
31	2	2	10.96861111111111	Travel	1		
31	2	0	75.81323529411765	Travel	1		
31	2	1	27.689555555555554	Travel	1		
32	3	1	19.342666666666666	Travel	1		
32	1	1	15.626428571428571	Travel	1		
32	0	3	66.83619047619047	Travel	1		
32	1	2	25.443396226415093	Travel	1		
32	1	3	20.21161290322581	Travel	1		
32	2	0	78.0265306122449	Travel	1		
32	3	0	88.58638888888889	Travel	1		
32	0	0	14.38408163265306	Travel	1		
32	0	2	66.17421052631579	Travel	1		
32	2	2	15.311525423728813	Travel	1		
32	1	0	91.01035714285715	Travel	1		
32	2	3	36.121111111111105	Travel	1		
32	3	2	33.861333333333334	Travel	1		
32	0	1	73.29625	Travel	1		
32	2	1	27.006842105263157	Travel	1		
32	3	3	10.532222222222222	Travel	1		
33	3	0	88.58638888888889	Travel	1		
33	2	3	36.121111111111105	Travel	1		
33	2	2	15.311525423728813	Travel	1		
33	3	1	19.342666666666666	Travel	1		
33	3	2	33.861333333333334	Travel	1		
33	2	1	27.006842105263157	Travel	1		
33	0	2	66.17421052631579	Travel	1		
33	1	3	20.21161290322581	Travel	1		
33	1	2	25.443396226415093	Travel	1		
33	1	1	15.626428571428571	Travel	1		
33	1	0	91.01035714285715	Travel	1		
33	0	3	66.83619047619047	Travel	1		
33	0	1	73.29625	Travel	1		
33	0	0	14.38408163265306	Travel	1		
33	2	0	78.0265306122449	Travel	1		
33	3	3	10.532222222222222	Travel	1		
34	3	3	10.532222222222222	Travel	1		
34	3	2	33.861333333333334	Travel	1		
34	3	1	19.342666666666666	Travel	1		
34	2	0	78.0265306122449	Travel	1		
34	0	3	66.83619047619047	Travel	1		
34	3	0	88.58638888888889	Travel	1		
34	1	3	20.21161290322581	Travel	1		
34	0	0	14.38408163265306	Travel	1		
34	0	1	73.29625	Travel	1		
34	1	0	91.01035714285715	Travel	1		
34	1	2	25.443396226415093	Travel	1		
34	2	1	27.006842105263157	Travel	1		
34	1	1	15.626428571428571	Travel	1		
34	0	2	66.17421052631579	Travel	1		
34	2	3	36.121111111111105	Travel	1		
34	2	2	15.311525423728813	Travel	1		
35	1	2	25.443396226415093	Travel	1		
35	3	3	10.532222222222222	Travel	1		
35	1	1	15.626428571428571	Travel	1		
35	1	3	20.21161290322581	Travel	1		
35	0	1	73.29625	Travel	1		
35	2	0	78.0265306122449	Travel	1		
35	1	0	91.01035714285715	Travel	1		
35	3	2	33.861333333333334	Travel	1		
35	3	0	88.58638888888889	Travel	1		
35	0	3	66.83619047619047	Travel	1		
35	2	1	27.006842105263157	Travel	1		
35	0	2	66.17421052631579	Travel	1		
35	2	2	15.311525423728813	Travel	1		
35	3	1	19.342666666666666	Travel	1		
35	2	3	36.121111111111105	Travel	1		
35	0	0	14.38408163265306	Travel	1		
36	0	0	17.306117647058823	Travel	1		
36	3	2	36.796470588235294	Travel	1		
36	0	3	72.13473684210526	Travel	1		
36	2	1	26.93968253968254	Travel	1		
36	1	1	16.497083333333332	Travel	1		
36	3	3	10.808846153846154	Travel	1		
36	3	1	21.69939393939394	Travel	1		
36	3	0	81.21342105263159	Travel	1		
36	2	3	32.85625	Travel	1		
36	1	2	29.987478260869565	Travel	1		
36	2	2	15.59191919191919	Travel	1		
36	1	0	95.28009803921569	Travel	1		
36	0	2	60.81082191780821	Travel	1		
36	0	1	68.55067039106144	Travel	1		
36	2	0	80.6683606557377	Travel	1		
36	1	3	23.33381443298969	Travel	1		
37	0	1	68.55067039106144	Travel	1		
37	0	3	72.13473684210526	Travel	1		
37	0	2	60.81082191780821	Travel	1		
37	0	0	17.306117647058823	Travel	1		
37	1	0	95.28009803921569	Travel	1		
37	3	3	10.808846153846154	Travel	1		
37	1	1	16.497083333333332	Travel	1		
37	3	2	36.796470588235294	Travel	1		
37	1	3	23.33381443298969	Travel	1		
37	2	3	32.85625	Travel	1		
37	2	0	80.6683606557377	Travel	1		
37	2	1	26.93968253968254	Travel	1		
37	1	2	29.987478260869565	Travel	1		
37	3	1	21.69939393939394	Travel	1		
37	2	2	15.59191919191919	Travel	1		
37	3	0	81.21342105263159	Travel	1		
38	3	0	81.21342105263159	Travel	1		
38	1	2	29.987478260869565	Travel	1		
38	0	3	72.13473684210526	Travel	1		
38	1	0	95.28009803921569	Travel	1		
38	1	1	16.497083333333332	Travel	1		
38	3	2	36.796470588235294	Travel	1		
38	2	0	80.6683606557377	Travel	1		
38	3	3	10.808846153846154	Travel	1		
38	3	1	21.69939393939394	Travel	1		
38	2	2	15.59191919191919	Travel	1		
38	0	1	68.55067039106144	Travel	1		
38	0	0	17.306117647058823	Travel	1		
38	1	3	23.33381443298969	Travel	1		
38	2	1	26.93968253968254	Travel	1		
38	2	3	32.85625	Travel	1		
38	0	2	60.81082191780821	Travel	1		
39	2	1	26.93968253968254	Travel	1		
39	1	1	16.497083333333332	Travel	1		
39	1	3	23.33381443298969	Travel	1		
39	3	3	10.808846153846154	Travel	1		
39	0	1	68.55067039106144	Travel	1		
39	3	2	36.796470588235294	Travel	1		
39	3	1	21.69939393939394	Travel	1		
39	1	2	29.987478260869565	Travel	1		
39	0	2	60.81082191780821	Travel	1		
39	2	0	80.6683606557377	Travel	1		
39	0	0	17.306117647058823	Travel	1		
39	2	3	32.85625	Travel	1		
39	3	0	81.21342105263159	Travel	1		
39	0	3	72.13473684210526	Travel	1		
39	2	2	15.59191919191919	Travel	1		
39	1	0	95.28009803921569	Travel	1		
40	0	2	56.51086206896552	Travel	1		
40	2	2	10.693492063492064	Travel	1		
40	3	1	20.482950819672133	Travel	1		
40	3	2	31.676086956521736	Travel	1		
40	3	3	10.37225	Travel	1		
40	1	2	30.009214285714286	Travel	1		
40	0	1	64.85901408450704	Travel	1		
40	3	0	70.42038461538462	Travel	1		
40	2	3	32.792	Travel	1		
40	1	0	84.06565789473684	Travel	1		
40	0	0	19.183829787234043	Travel	1		
40	2	1	26.755175438596492	Travel	1		
40	1	3	23.20465517241379	Travel	1		
40	1	1	15.830801886792454	Travel	1		
40	0	3	61.12166666666667	Travel	1		
40	2	0	71.12510204081633	Travel	1		
41	1	1	15.830801886792454	Travel	1		
41	1	0	84.06565789473684	Travel	1		
41	1	2	30.009214285714286	Travel	1		
41	2	3	32.792	Travel	1		
41	0	3	61.12166666666667	Travel	1		
41	1	3	23.20465517241379	Travel	1		
41	0	2	56.51086206896552	Travel	1		
41	3	3	10.37225	Travel	1		
41	2	0	71.12510204081633	Travel	1		
41	2	1	26.755175438596492	Travel	1		
41	0	1	64.85901408450704	Travel	1		
41	3	0	70.42038461538462	Travel	1		
41	0	0	19.183829787234043	Travel	1		
41	2	2	10.693492063492064	Travel	1		
41	3	1	20.482950819672133	Travel	1		
41	3	2	31.676086956521736	Travel	1		
42	3	2	31.676086956521736	Travel	1		
42	3	3	10.37225	Travel	1		
42	2	1	26.755175438596492	Travel	1		
42	0	2	56.51086206896552	Travel	1		
42	2	3	32.792	Travel	1		
42	0	1	64.85901408450704	Travel	1		
42	0	3	61.12166666666667	Travel	1		
42	2	0	71.12510204081633	Travel	1		
42	1	0	84.06565789473684	Travel	1		
42	3	1	20.482950819672133	Travel	1		
42	1	1	15.830801886792454	Travel	1		
42	3	0	70.42038461538462	Travel	1		
42	0	0	19.183829787234043	Travel	1		
42	1	2	30.009214285714286	Travel	1		
42	2	2	10.693492063492064	Travel	1		
42	1	3	23.20465517241379	Travel	1		
43	2	3	32.792	Travel	1		
43	2	1	26.755175438596492	Travel	1		
43	2	2	10.693492063492064	Travel	1		
43	3	0	70.42038461538462	Travel	1		
43	3	3	10.37225	Travel	1		
43	0	2	56.51086206896552	Travel	1		
43	0	3	61.12166666666667	Travel	1		
43	0	0	19.183829787234043	Travel	1		
43	1	0	84.06565789473684	Travel	1		
43	1	1	15.830801886792454	Travel	1		
43	3	2	31.676086956521736	Travel	1		
43	0	1	64.85901408450704	Travel	1		
43	3	1	20.482950819672133	Travel	1		
43	1	2	30.009214285714286	Travel	1		
43	2	0	71.12510204081633	Travel	1		
43	1	3	23.20465517241379	Travel	1		
44	2	3	31.037142857142857	Travel	1		
44	2	1	23.22768292682927	Travel	1		
44	0	0	13.926947368421052	Travel	1		
44	0	2	55.917972972972976	Travel	1		
44	0	3	63.53363636363636	Travel	1		
44	0	1	60.3082269503546	Travel	1		
44	1	1	11.205797101449276	Travel	1		
44	2	2	10.834913793103448	Travel	1		
44	3	2	28.8375	Travel	1		
44	1	2	23.75513966480447	Travel	1		
44	1	0	73.91941176470588	Travel	1		
44	2	0	66.05729166666667	Travel	1		
44	1	3	21.00964705882353	Travel	1		
44	3	0	67.65076923076923	Travel	1		
44	3	3	11.566086956521739	Travel	1		
44	3	1	22.50780487804878	Travel	1		
45	3	3	11.566086956521739	Travel	1		
45	3	0	67.65076923076923	Travel	1		
45	2	3	31.037142857142857	Travel	1		
45	3	1	22.50780487804878	Travel	1		
45	3	2	28.8375	Travel	1		
45	2	2	10.834913793103448	Travel	1		
45	2	0	66.05729166666667	Travel	1		
45	1	3	21.00964705882353	Travel	1		
45	2	1	23.22768292682927	Travel	1		
45	1	1	11.205797101449276	Travel	1		
45	1	0	73.91941176470588	Travel	1		
45	0	3	63.53363636363636	Travel	1		
45	0	2	55.917972972972976	Travel	1		
45	0	1	60.3082269503546	Travel	1		
45	0	0	13.926947368421052	Travel	1		
45	1	2	23.75513966480447	Travel	1		
46	0	0	13.926947368421052	Travel	1		
46	0	1	60.3082269503546	Travel	1		
46	0	2	55.917972972972976	Travel	1		
46	0	3	63.53363636363636	Travel	1		
46	1	0	73.91941176470588	Travel	1		
46	1	2	23.75513966480447	Travel	1		
46	1	1	11.205797101449276	Travel	1		
46	2	0	66.05729166666667	Travel	1		
46	2	1	23.22768292682927	Travel	1		
46	2	2	10.834913793103448	Travel	1		
46	2	3	31.037142857142857	Travel	1		
46	3	1	22.50780487804878	Travel	1		
46	3	2	28.8375	Travel	1		
46	3	3	11.566086956521739	Travel	1		
46	1	3	21.00964705882353	Travel	1		
46	3	0	67.65076923076923	Travel	1		
47	3	2	28.8375	Travel	1		
47	2	2	10.834913793103448	Travel	1		
47	3	1	22.50780487804878	Travel	1		
47	0	0	13.926947368421052	Travel	1		
47	3	0	67.65076923076923	Travel	1		
47	0	1	60.3082269503546	Travel	1		
47	0	2	55.917972972972976	Travel	1		
47	0	3	63.53363636363636	Travel	1		
47	1	0	73.91941176470588	Travel	1		
47	1	1	11.205797101449276	Travel	1		
47	1	2	23.75513966480447	Travel	1		
47	1	3	21.00964705882353	Travel	1		
47	2	0	66.05729166666667	Travel	1		
47	2	1	23.22768292682927	Travel	1		
47	2	3	31.037142857142857	Travel	1		
47	3	3	11.566086956521739	Travel	1		
0			0.0	Charge		0	150
0			0.0	Charge		3	150
0			0.0	Charge		1	150
0			0.0	Charge		2	150
1			0.0	Charge		1	150
1			0.0	Charge		2	150
1			0.0	Charge		0	150
1			0.0	Charge		3	150
2			0.0	Charge		0	150
2			0.0	Charge		1	150
2			0.0	Charge		2	150
2			0.0	Charge		3	150
3			0.0	Charge		1	150
3			0.0	Charge		2	150
3			0.0	Charge		3	150
3			0.0	Charge		0	150
4			0.0	Charge		1	150
4			0.0	Charge		3	150
4			0.0	Charge		2	150
4			0.0	Charge		0	150
5			0.0	Charge		1	150
5			0.0	Charge		2	150
5			0.0	Charge		0	150
5			0.0	Charge		3	150
6			0.0	Charge		2	150
6			0.0	Charge		1	150
6			0.0	Charge		0	150
6			0.0	Charge		3	150
7			0.0	Charge		2	150
7			0.0	Charge		1	150
7			0.0	Charge		3	150
7			0.0	Charge		0	150
8			0.0	Charge		0	150
8			0.0	Charge		2	150
8			0.0	Charge		3	150
8			0.0	Charge		1	150
9			0.0	Charge		3	150
9			0.0	Charge		0	150
9			0.0	Charge		2	150
9			0.0	Charge		1	150
10			0.0	Charge		2	150
10			0.0	Charge		1	150
10			0.0	Charge		3	150
10			0.0	Charge		0	150
11			0.0	Charge		0	150
11			0.0	Charge		1	150
11			0.0	Charge		2	150
11			0.0	Charge		3	150
12			0.0	Charge		1	150
12			0.0	Charge		2	150
12			0.0	Charge		0	150
12			0.0	Charge		3	150
13			0.0	Charge		3	150
13			0.0	Charge		2	150
13			0.0	Charge		1	150
13			0.0	Charge		0	150
14			0.0	Charge		0	150
14			0.0	Charge		3	150
14			0.0	Charge		1	150
14			0.0	Charge		2	150
15			0.0	Charge		0	150
15			0.0	Charge		3	150
15			0.0	Charge		1	150
15			0.0	Charge		2	150
16			0.0	Charge		1	150
16			0.0	Charge		0	150
16			0.0	Charge		3	150
16			0.0	Charge		2	150
17			0.0	Charge		0	150
17			0.0	Charge		2	150
17			0.0	Charge		1	150
17			0.0	Charge		3	150
18			0.0	Charge		2	150
18			0.0	Charge		1	150
18			0.0	Charge		0	150
18			0.0	Charge		3	150
19			0.0	Charge		2	150
19			0.0	Charge		1	150
19			0.0	Charge		0	150
19			0.0	Charge		3	150
20			0.0	Charge		2	150
20			0.0	Charge		3	150
20			0.0	Charge		1	150
20			0.0	Charge		0	150
21			0.0	Charge		3	150
21			0.0	Charge		1	150
21			0.0	Charge		0	150
21			0.0	Charge		2	150
22			0.0	Charge		0	150
22			0.0	Charge		2	150
22			0.0	Charge		1	150
22			0.0	Charge		3	150
23			0.0	Charge		3	150
23			0.0	Charge		1	150
23			0.0	Charge		0	150
23			0.0	Charge		2	150
24			0.0	Charge		3	150
24			0.0	Charge		1	150
24			0.0	Charge		2	150
24			0.0	Charge		0	150
25			0.0	Charge		2	150
25			0.0	Charge		0	150
25			0.0	Charge		3	150
25			0.0	Charge		1	150
26			0.0	Charge		2	150
26			0.0	Charge		3	150
26			0.0	Charge		1	150
26			0.0	Charge		0	150
27			0.0	Charge		0	150
27			0.0	Charge		2	150
27			0.0	Charge		3	150
27			0.0	Charge		1	150
28			0.0	Charge		2	150
28			0.0	Charge		3	150
28			0.0	Charge		1	150
28			0.0	Charge		0	150
29			0.0	Charge		3	150
29			0.0	Charge		0	150
29			0.0	Charge		2	150
29			0.0	Charge		1	150
30			0.0	Charge		3	150
30			0.0	Charge		0	150
30			0.0	Charge		2	150
30			0.0	Charge		1	150
31			0.0	Charge		0	150
31			0.0	Charge		3	150
31			0.0	Charge		2	150
31			0.0	Charge		1	150
32			0.0	Charge		0	150
32			0.0	Charge		3	150
32			0.0	Charge		2	150
32			0.0	Charge		1	150
33			0.0	Charge		2	150
33			0.0	Charge		3	150
33			0.0	Charge		0	150
33			0.0	Charge		1	150
34			0.0	Charge		1	150
34			0.0	Charge		0	150
34			0.0	Charge		2	150
34			0.0	Charge		3	150
35			0.0	Charge		1	150
35			0.0	Charge		2	150
35			0.0	Charge		0	150
35			0.0	Charge		3	150
36			0.0	Charge		0	150
36			0.0	Charge		1	150
36			0.0	Charge		3	150
36			0.0	Charge		2	150
37			0.0	Charge		3	150
37			0.0	Charge		1	150
37			0.0	Charge		0	150
37			0.0	Charge		2	150
38			0.0	Charge		2	150
38			0.0	Charge		3	150
38			0.0	Charge		1	150
38			0.0	Charge		0	150
39			0.0	Charge		2	150
39			0.0	Charge		3	150
39			0.0	Charge		0	150
39			0.0	Charge		1	150
40			0.0	Charge		1	150
40			0.0	Charge		2	150
40			0.0	Charge		0	150
40			0.0	Charge		3	150
41			0.0	Charge		2	150
41			0.0	Charge		0	150
41			0.0	Charge		3	150
41			0.0	Charge		1	150
42			0.0	Charge		0	150
42			0.0	Charge		3	150
42			0.0	Charge		1	150
42			0.0	Charge		2	150
43			0.0	Charge		3	150
43			0.0	Charge		0	150
43			0.0	Charge		2	150
43			0.0	Charge		1	150
44			0.0	Charge		3	150
44			0.0	Charge		0	150
44			0.0	Charge		2	150
44			0.0	Charge		1	150
45			0.0	Charge		2	150
45			0.0	Charge		0	150
45			0.0	Charge		3	150
45			0.0	Charge		1	150
46			0.0	Charge		1	150
46			0.0	Charge		2	150
46			0.0	Charge		0	150
46			0.0	Charge		3	150
47			0.0	Charge		1	150
47			0.0	Charge		0	150
47			0.0	Charge		2	150
47			0.0	Charge		3	150
